rating,production_year,director,age_rating,duration,budget,target,target_log,main_genre,month,director_film_count,actors_fame
6.7,2005,Ребекка Миллер,16+,112,1500000.0,916051.0,13.727827318962264,драма,январь,5,39
7.1,1980,Other,undefined,103,5100000.0,9709597.0,16.088625335801677,фэнтези,октябрь,3,33
6.8,2008,Other,undefined,97,1000000.0,5289350.0,15.481205922938999,драма,январь,2,11
7.0,1993,Питер Уир,undefined,122,15338528.770776752,6995302.0,15.760749338845258,драма,октябрь,7,64
7.9,2014,Other,12+,77,5000000.0,21316745.0,16.87500347206016,документальный,апрель,1,28
6.9,2000,Карин Кусама,16+,110,1000000.0,1666028.0,14.325952908290382,драма,январь,5,13
7.3,1947,Other,0+,133,3000000.0,5514462.0,15.522884653780668,драма,август,1,35
6.1,2005,Other,18+,110,2500000.0,366472.0,12.811677399027447,драма,январь,3,17
5.9,2012,Other,16+,90,14000000.0,11417362.0,16.250645737259248,комедия,октябрь,1,10
6.7,1986,Тим Хантер,18+,96,1900000.0,4600000.0,15.341566861459324,драма,август,6,47
6.1,1986,Other,18+,90,5000000.0,591366.0,13.290190394047826,ужасы,август,3,3
7.0,1987,Ховард Дойч,12+,95,19000000.0,18553948.0,16.736193154561267,драма,февраль,10,34
7.1,2002,Other,16+,104,12000000.0,2036599.0,14.526791817705146,драма,январь,1,48
6.1,1995,Other,16+,109,12000000.0,13294422.0,16.402855106723596,ужасы,август,1,21
7.1,2001,Ричард Линклейтер,undefined,86,100000.0,490475.0,13.103129588289029,драма,январь,17,63
5.7,2001,Other,16+,96,7000000.0,10229331.0,16.140769739894978,комедия,ноябрь,2,8
6.3,2007,Other,0+,90,44857142.85714286,27295404.0,17.122228894334107,семейный,январь,2,8
7.4,1948,Джон Хьюстон,16+,100,1287791.8648648649,8125000.0,15.910456286180075,фильм-нуар,июль,6,26
6.7,1952,Other,18+,114,15338528.770776752,12516620.0,16.342567919137174,драма,сентябрь,1,27
7.3,1991,Other,16+,111,10000000.0,15073942.0,16.528478115693396,боевик,апрель,2,28
6.8,2005,Other,16+,98,3500000.0,113783.0,11.64204840462957,драма,сентябрь,1,82
7.3,2011,Алекс Кендрик,16+,130,2000000.0,35185884.0,17.376155537409936,драма,август,5,8
5.6,2023,Other,undefined,100,15087496.42074074,22751.0,10.032364379457015,ужасы,июнь,3,20
5.1,2022,Other,18+,92,39390215.67272727,68190.0,11.130053205514699,боевик,февраль,1,55
6.6,2021,Барри Левинсон,18+,129,15338528.770776752,177291.0,12.085547729352575,драма,сентябрь,23,51
4.6,2015,Other,16+,91,76391858.71217713,58.0,4.060443010546419,фантастика,октябрь,1,8
6.7,2020,Other,6+,86,76824034.83870968,5689121.0,15.554066312622437,мультфильм,август,1,7
6.7,1982,Вуди Аллен,12+,88,22235437.828422878,9077269.0,16.02128393441172,комедия,июль,42,45
5.6,2019,Other,18+,97,39390215.67272727,7745.0,8.954802752850968,боевик,апрель,1,33
6.3,2013,Other,18+,101,5000000.0,37240.0,10.525138731391003,драма,февраль,2,34
6.6,1998,Сидни Люмет,16+,108,30000000.0,4197729.0,15.250054222729196,триллер,январь,19,29
4.6,1995,Other,12+,95,15000000.0,66433194.0,18.01170739917202,фантастика,июнь,3,3
6.8,2007,Дэвис Гуггенхайм,18+,95,9000000.0,3826568.0,15.157478875883047,драма,март,5,46
5.5,2012,Джей Чандрашекхар,18+,96,22235437.828422878,475511.0,13.072145294243644,комедия,март,7,10
6.3,2008,Other,16+,150,14000000.0,564864.0,13.244340273189165,драма,сентябрь,3,12
7.7,2019,Other,12+,81,3113265.2654867256,1877675.0,14.445544867331327,документальный,июнь,1,16
6.7,2020,Other,18+,101,76391858.71217713,39053.0,10.572674976900842,фантастика,октябрь,2,16
5.4,2010,Other,18+,89,3200000.0,48174.0,10.782574735412739,мелодрама,сентябрь,2,40
7.0,1988,Вуди Аллен,6+,81,10000000.0,1562749.0,14.261957007896237,драма,октябрь,42,31
7.7,1994,Other,undefined,115,15338528.770776752,20164171.0,16.819417874608927,драма,август,3,41
6.1,1990,Майкл Чимино,0+,105,18000000.0,2742912.0,14.8245306877427,боевик,октябрь,7,71
7.1,1991,Майк Николс,12+,108,50000000.0,43001500.0,17.576745556770344,драма,июль,17,61
6.7,1993,Other,16+,96,22235437.828422878,9745803.0,16.092347288760404,комедия,март,1,141
6.7,1994,Тед Демме,12+,97,11000000.0,11439193.0,16.25255599946968,драма,март,5,40
6.6,1966,Альфред Хичкок,16+,128,6000000.0,13000000.0,16.38045991542581,триллер,июль,19,50
4.9,2004,Other,12+,88,50000000.0,6801716.0,15.732685491251864,комедия,январь,3,90
6.1,1996,Эдвард Бёрнс,16+,96,3500000.0,9538948.0,16.07089376480732,драма,август,9,20
6.7,1986,Клинт Иствуд,16+,130,15000000.0,42724017.0,17.570271779094462,боевик,декабрь,38,51
6.2,2021,Other,18+,90,15338528.770776752,4191023.0,15.24845541484252,драма,март,1,4
5.0,2019,Other,18+,92,76391858.71217713,824.0,6.714170529909472,фантастика,август,1,4
6.6,1995,Карл Франклин,18+,101,27000000.0,27140822.0,17.116549499311017,триллер,сентябрь,6,59
6.5,2001,Чарльз Шайер,undefined,118,30000000.0,471210.0,13.063059133505188,драма,ноябрь,6,27
6.4,2006,Other,undefined,92,15087496.42074074,69136.0,11.143830858171714,ужасы,июль,1,13
6.6,2023,Other,undefined,102,20635465.661466457,6279.0,8.744966011114109,триллер,июль,2,14
6.2,1994,Other,16+,102,50000000.0,16487349.0,16.618103917512393,боевик,сентябрь,4,40
5.8,2015,Родриго Гарсиа,18+,98,15338528.770776752,24352.0,10.100369260661413,драма,январь,5,39
4.5,2022,Other,18+,87,39390215.67272727,6763.0,8.81922185757494,боевик,сентябрь,1,17
7.0,2015,Other,undefined,78,3113265.2654867256,261865.0,12.475584382771912,документальный,сентябрь,1,3
8.0,2004,Other,16+,141,3113265.2654867256,2009087.0,14.513190947986361,документальный,январь,2,4
5.6,2007,Other,16+,89,15087496.42074074,106128.0,11.572401191765337,ужасы,март,2,33
6.0,2006,Other,16+,96,76391858.71217713,1964368.0,14.490681123053232,фантастика,январь,2,11
5.8,2017,Other,undefined,98,15338528.770776752,486623.0,13.095244974963391,драма,январь,3,7
6.7,1987,Other,16+,93,20635465.661466457,15151736.0,16.533625670813755,триллер,ноябрь,1,23
7.1,1966,Норман Джуисон,undefined,126,22235437.828422878,21693114.0,16.89250544096282,комедия,май,17,31
6.6,2021,Other,18+,116,22235437.828422878,104538.0,11.557305920650961,комедия,январь,2,6
6.5,1981,Сидни Дж. Фьюри,16+,125,9000000.0,13277558.0,16.401585799561374,триллер,сентябрь,6,25
7.0,1989,Other,16+,102,20675084.252396166,70912.0,11.1691949506669,мелодрама,октябрь,3,19
6.0,2013,Other,12+,107,15000000.0,1471106.0,14.20152505681064,мелодрама,июль,1,4
3.9,2021,Other,18+,79,15087496.42074074,8507.0,9.048644632975885,ужасы,ноябрь,1,3
7.0,2003,Саймон Уинсер,12+,48,15338528.770776752,6751389.0,15.725258819457148,драма,декабрь,7,5
5.1,2001,Other,0+,81,27000000.0,16908947.0,16.6433534480902,комедия,январь,1,17
6.7,1994,Стив Джеймс,undefined,170,700000.0,11830611.0,16.286200882972487,документальный,сентябрь,7,3
7.1,1992,Other,16+,91,20635465.661466457,3067917.0,14.936509387648313,триллер,сентябрь,2,47
6.0,1997,Other,18+,94,1000000.0,602302.0,13.30851425963065,комедия,сентябрь,3,8
6.1,2010,Other,18+,91,3000000.0,46029.0,10.737026911613315,драма,апрель,2,49
6.5,2009,Энг Ли,undefined,120,30000000.0,9975737.0,16.11566640272264,драма,май,6,3
7.2,1940,Альфред Хичкок,12+,120,39390215.67272727,3484588.0,15.0638603742412,боевик,август,19,9
6.3,1980,Харольд Рэмис,16+,98,6000000.0,39846344.0,17.500541214951607,комедия,июль,9,29
7.8,1982,Other,16+,140,15338528.770776752,5000000.0,15.424948470398375,драма,декабрь,3,39
5.7,2022,Other,18+,105,15338528.770776752,15648.0,9.6580983922746,драма,сентябрь,2,85
6.3,2015,Пол Вайц,18+,82,600000.0,7205073.0,15.790295919217312,драма,январь,9,24
6.3,1993,Роберт Либерман,16+,105,15000000.0,19885552.0,16.80550399585644,фантастика,март,5,22
5.5,1999,Алан Рудольф,16+,110,12000000.0,178278.0,12.091099408689287,комедия,февраль,15,130
4.3,2013,Дэвид О. Расселл,16+,100,20675084.252396166,24487.0,10.105897643463425,мелодрама,февраль,9,65
4.8,2020,Other,undefined,79,15087496.42074074,1157.0,7.053585727193677,ужасы,сентябрь,1,3
5.8,1999,Other,12+,121,68000000.0,33461011.0,17.32589146824879,фантастика,июль,1,35
6.5,2018,Other,6+,113,15338528.770776752,6842356.0,15.738642674735809,драма,август,2,22
6.0,2021,Other,18+,107,22235437.828422878,32825.0,10.398945699170996,комедия,февраль,3,20
7.3,2013,Other,undefined,77,3113265.2654867256,14400.0,9.574983485564092,документальный,апрель,1,29
5.8,2020,Other,6+,90,76824034.83870968,845746.0,13.647974357101768,мультфильм,февраль,2,5
6.8,1991,Other,12+,102,10000000.0,21142815.0,16.866810689427847,боевик,январь,2,48
7.2,2005,Крис Коламбус,16+,135,40000000.0,31558280.0,17.267346553090515,мюзикл,ноябрь,12,24
5.9,2022,Other,18+,102,20635465.661466457,3351.0,8.11701408773731,триллер,октябрь,1,17
5.9,2020,Other,12+,81,44857142.85714286,23641.0,10.070737771809798,семейный,январь,1,10
6.3,2004,Other,18+,111,7500000.0,6715067.0,15.719864365551649,драма,июнь,4,83
6.6,2006,Other,18+,110,13000000.0,2613717.0,14.776283904107258,драма,август,2,48
5.7,2008,Other,18+,107,2400000.0,1925.0,7.562681246721884,триллер,март,1,5
6.6,2016,Вернер Херцог,18+,98,3113265.2654867256,594912.0,13.296168774429944,документальный,январь,8,7
5.8,1995,Уильям Фридкин,16+,95,50000000.0,9851610.0,16.103145451568135,триллер,октябрь,14,23
6.4,2011,Марк Пеллингтон,18+,122,15338528.770776752,16232.0,9.694739881505651,драма,январь,8,44
5.2,2023,Other,18+,86,20635465.661466457,4763.0,8.46863300080086,триллер,ноябрь,2,26
6.3,2004,Other,16+,92,5000000.0,10156933.0,16.133667084463926,драма,январь,2,32
5.3,2024,Other,18+,84,22235437.828422878,7933707.0,15.88663094970472,комедия,февраль,1,10
6.9,1975,Роберт Олтмен,undefined,160,2200000.0,9984123.0,16.116506689227,драма,июнь,19,16
6.7,2011,Линн Шелтон,undefined,90,125000.0,3242802.0,14.991948328846455,драма,сентябрь,5,40
7.6,1936,Джордж Кьюкор,12+,109,1486000.0,1154000.0,13.958744726050181,драма,декабрь,12,46
7.5,1983,Рик Розенталь,18+,123,20635465.661466457,9190819.0,16.033715608968226,триллер,март,8,34
6.8,1991,Крис Коламбус,undefined,104,20675084.252396166,25092802.0,17.038091590066433,мелодрама,май,12,34
6.5,2014,Джон Стокуэлл,undefined,105,15338528.770776752,5565.0,8.624252263709645,драма,март,8,8
6.2,2002,Тим Стори,18+,102,12000000.0,77063924.0,18.160145817225818,драма,август,8,43
6.9,1955,Роберт Олдрич,16+,106,410000.0,726000.0,13.495305293806933,фильм-нуар,апрель,7,3
6.6,1998,Other,12+,96,20635465.661466457,13583690.0,16.42438036630702,триллер,март,1,47
6.3,2009,Other,18+,91,10000000.0,73848.0,11.209764205669988,драма,апрель,4,3
5.8,2021,Other,18+,106,15338528.770776752,269435.0,12.504082452856789,драма,октябрь,1,20
6.9,1989,Other,0+,75,76824034.83870968,3299382.0,15.009245736171708,мультфильм,июнь,1,11
6.8,1991,Рон Андервуд,12+,114,27000000.0,179033791.0,19.003085122525295,драма,июнь,7,36
6.5,2003,Other,12+,100,15338528.770776752,21924226.0,16.903102793432907,драма,декабрь,2,8
6.2,2018,Other,18+,102,15338528.770776752,11145006.0,16.22650206315997,драма,сентябрь,1,61
6.4,1983,Сэм Фёрстенберг,16+,90,700000.0,13168027.0,16.393302252322158,боевик,сентябрь,6,4
5.1,2021,Other,18+,86,15087496.42074074,188173.0,12.14511703144184,ужасы,октябрь,1,21
6.8,1967,Мартин Скорсезе,18+,90,75000.0,16085.0,9.685642439673126,драма,ноябрь,26,33
6.1,1990,Other,12+,83,58972095.5704698,25421633.0,17.051111062417544,фэнтези,июнь,4,6
5.6,2015,Other,undefined,87,20635465.661466457,13191.0,9.48729005784892,триллер,апрель,1,82
6.1,2015,Other,undefined,92,5000000.0,443962.0,13.00349425216612,драма,сентябрь,1,59
6.8,1980,Other,12+,109,10000000.0,103290500.0,18.453055964710764,комедия,декабрь,3,38
7.1,2006,Дэвис Гуггенхайм,undefined,96,1500000.0,49103169.0,17.709434132433547,документальный,январь,5,10
5.4,2018,Деон Тейлор,undefined,96,39390215.67272727,9515914.0,16.06847611295347,боевик,апрель,8,24
6.3,2020,Other,18+,109,20675084.252396166,4781389.0,15.380241648029829,мелодрама,сентябрь,1,7
6.9,1987,Other,12+,90,6000000.0,42721196.0,17.570205748479008,фэнтези,февраль,2,23
8.2,2006,Other,12+,86,3113265.2654867256,1857964.0,14.434991822495444,документальный,март,1,14
7.4,1935,Other,0+,100,609000.0,1782000.0,14.393246887012891,мюзикл,август,1,13
5.8,1984,Other,undefined,79,1065000.0,2491460.0,14.728379441989128,ужасы,ноябрь,1,3
5.5,2020,Other,18+,80,22235437.828422878,23898.0,10.0815500524097,комедия,август,2,21
7.7,1952,Винсент Миннелли,12+,118,1558000.0,2369025.0,14.677989036061179,драма,декабрь,9,35
7.9,2011,Other,0+,40,3113265.2654867256,39214272.0,17.484551320131708,документальный,апрель,1,47
5.8,2011,Other,18+,96,5500000.0,28468.0,10.256535928419162,триллер,январь,4,74
7.0,1985,Тейлор Хэкфорд,undefined,136,15338528.770776752,42160849.0,17.55700259956578,драма,ноябрь,13,15
4.9,2024,Other,16+,93,39390215.67272727,239076.0,12.384536771996824,боевик,апрель,1,24
6.6,1994,Джеймс Грэй,16+,98,2300000.0,1095885.0,13.907072813977575,драма,сентябрь,8,36
7.5,1959,Other,0+,102,20675084.252396166,18750000.0,16.746704310380693,мелодрама,октябрь,1,23
6.6,2003,Other,12+,101,16000000.0,14308132.0,16.476338604926543,драма,июль,2,22
7.3,2002,Other,16+,133,15338528.770776752,5216.0,8.559486103606488,драма,апрель,1,12
7.3,1957,Джошуа Логан,16+,147,15338528.770776752,26300000.0,17.085079497147994,драма,декабрь,6,29
5.9,1986,Other,12+,99,13000000.0,3751699.0,15.137719362009548,боевик,декабрь,3,41
5.6,2022,Тим Стори,undefined,97,15087496.42074074,18169453.0,16.715252335351234,ужасы,сентябрь,8,4
6.6,1997,Other,0+,95,76391858.71217713,15448043.0,16.552992886618462,фантастика,октябрь,2,17
6.9,2000,Джон Уотерс,16+,87,10000000.0,1961544.0,14.489242476192544,триллер,май,8,34
6.4,1998,Other,16+,100,10000000.0,25605015.0,17.0582987887017,мелодрама,июнь,2,19
5.2,2021,Other,18+,99,32000000.0,164231.0,12.009029252334562,боевик,ноябрь,3,21
7.6,1988,Сидни Люмет,undefined,116,3000000.0,2835116.0,14.857593411414491,драма,сентябрь,19,23
6.4,2014,Other,16+,90,15338528.770776752,19305.0,9.868119408698337,драма,август,2,26
7.6,1988,Майкл Аптед,undefined,129,22000000.0,61149479.0,17.928831900028452,драма,октябрь,15,33
7.1,2002,Other,12+,127,22000000.0,80693537.0,18.206169043292046,драма,март,5,58
7.6,1987,Other,undefined,99,2500000.0,589244.0,13.286595638311237,документальный,февраль,3,3
6.5,1993,Other,18+,103,20635465.661466457,256264.0,12.453963442088705,триллер,май,1,18
5.7,2015,Other,16+,100,12000000.0,60273173.0,17.914397670497877,триллер,сентябрь,2,33
6.9,2006,Other,12+,87,50000000.0,69834815.0,18.061643225617047,мультфильм,январь,1,35
6.5,2014,Клинт Иствуд,16+,134,40000000.0,67647013.0,18.02981375787382,драма,июнь,38,6
4.3,2021,Джеймс Каллен Брэссак,undefined,99,39390215.67272727,52169.0,10.862243727728453,боевик,декабрь,5,96
7.1,1989,Роберт М. Янг,16+,115,15338528.770776752,408839.0,12.921076714495397,драма,декабрь,11,54
6.8,1990,Майк Николс,undefined,101,22000000.0,39071603.0,17.480906495112038,драма,сентябрь,17,114
6.1,1994,Барбет Шрёдер,16+,97,40000000.0,14942422.0,16.519714839656885,триллер,апрель,7,141
6.3,2006,Пол Фиг,12+,90,25000000.0,21949214.0,16.904241888188274,мелодрама,ноябрь,6,7
6.5,2005,Other,18+,87,20635465.661466457,352089.0,12.77163926353045,триллер,апрель,1,26
7.2,1979,Питер Йетс,undefined,101,2300000.0,16424918.0,16.614310129932836,драма,июль,9,67
6.3,2006,Роберт Олтмен,16+,105,10000000.0,25978442.0,17.07277759820142,мюзикл,февраль,19,100
6.8,2023,Other,18+,100,15338528.770776752,1031170.0,13.846204637864297,драма,сентябрь,1,41
6.0,2001,Other,18+,91,20675084.252396166,44925.0,10.71274971165176,мелодрама,май,2,34
6.6,1954,Other,undefined,79,15087496.42074074,1300000.0,14.077874822431765,ужасы,январь,2,10
7.6,1961,Элиа Казан,undefined,124,15338528.770776752,8720000.0,15.981129795885163,драма,август,5,17
7.6,1997,Other,0+,127,20000000.0,35281794.0,17.378877638150165,биография,март,4,21
6.9,2019,Other,undefined,96,20471416.810457516,359377.0,12.792127255735657,мюзикл,сентябрь,1,3
7.4,2010,Other,undefined,85,3113265.2654867256,87727.0,11.38198499870963,документальный,октябрь,1,3
6.5,2021,Other,18+,102,20635465.661466457,110995.0,11.617240434234867,триллер,сентябрь,1,13
7.0,1981,Other,undefined,195,35000000.0,40382659.0,17.513911018111397,драма,декабрь,4,59
5.0,2018,Other,18+,75,22235437.828422878,59110.0,10.987155393818416,комедия,февраль,2,23
6.6,1990,Джон Шлезингер,18+,102,18000000.0,44926706.0,17.62054296431467,триллер,сентябрь,8,68
6.7,2008,Келли Райхардт,12+,80,200000.0,1191050.0,13.990345828984365,драма,май,8,23
4.7,2013,Other,18+,96,8000000.0,38158.0,10.549490713287256,боевик,апрель,1,8
6.7,1998,Барбет Шрёдер,16+,100,50000000.0,13806137.0,16.44062376141811,боевик,январь,7,67
7.9,2013,Other,undefined,107,3113265.2654867256,521181.0,13.163852669232204,документальный,январь,1,3
5.3,2001,Other,16+,84,17000000.0,4299141.0,15.273925793265757,ужасы,сентябрь,1,31
6.4,1993,Грегг Араки,18+,78,15338528.770776752,101071.0,11.52357851915254,драма,сентябрь,7,6
6.5,2008,Other,12+,90,15338528.770776752,900689.0,13.71091530497382,драма,январь,1,57
4.4,2022,Other,18+,90,20635465.661466457,135677.0,11.818032339932225,триллер,июль,1,4
6.3,1983,Other,16+,100,39390215.67272727,19910002.0,16.806732776492407,боевик,май,3,35
5.1,2012,Other,undefined,111,10000000.0,3336053.0,15.02029892962474,фантастика,октябрь,2,9
7.2,2000,Брэд Андерсон,16+,110,20675084.252396166,688523.0,13.442304002547855,мелодрама,январь,8,40
6.9,2006,Рэндолл Миллер,16+,102,4000000.0,540382.0,13.200031575853183,триллер,апрель,7,24
5.1,2024,Other,18+,94,15087496.42074074,100475.0,11.517664219317401,ужасы,июнь,1,3
5.3,1988,Other,16+,98,10500000.0,14114488.0,16.46271234554389,ужасы,июнь,4,30
7.3,1981,Other,undefined,122,15338528.770776752,14000000.0,16.454567887579532,драма,февраль,4,46
6.6,2006,Other,18+,106,25000000.0,7911532.0,15.883831999877987,драма,сентябрь,3,21
6.2,1996,Other,16+,98,25000000.0,17193231.0,16.660026317812303,боевик,июль,3,48
6.7,2019,Other,undefined,104,15338528.770776752,7442106.0,15.822664431270201,драма,январь,1,5
3.8,2016,Other,18+,107,5000000.0,1991.0,7.596392304064196,боевик,февраль,1,6
7.4,1935,Other,12+,132,1950000.0,5474471.0,15.515606207994162,драма,ноябрь,3,20
6.7,1985,Сьюзэн Сейдельман,18+,104,4500000.0,27398584.0,17.126001891190786,драма,март,5,39
7.0,1989,Мартин Ритт,12+,104,23000000.0,5820015.0,15.576813397023887,драма,февраль,8,97
5.3,2019,Other,18+,99,15338528.770776752,1255.0,7.134890851565884,драма,январь,1,35
6.4,1997,Дуайт Х. Литтл,16+,107,39390215.67272727,25804707.0,17.06606747511182,боевик,апрель,8,58
5.8,2016,Other,undefined,93,15087496.42074074,3599.0,8.188411308079031,ужасы,октябрь,1,3
6.6,2007,Other,18+,86,22235437.828422878,96663.0,11.478985981540664,комедия,июнь,1,12
7.4,1951,Other,16+,171,7623000.0,24291740.0,17.00564693283019,драма,ноябрь,1,25
4.8,1982,Клинт Иствуд,12+,136,18000000.0,46708276.0,17.659431923212267,боевик,июнь,38,46
6.2,2005,Джон Дал,18+,132,80000000.0,10761247.0,16.19146199817624,боевик,август,7,58
7.5,1923,Чарльз Чаплин,0+,82,351000.0,11233.0,9.326611153641569,драма,сентябрь,8,4
6.8,2017,Other,undefined,104,15338528.770776752,3434963.0,15.049516712110414,драма,май,4,3
6.2,1999,Стивен Содерберг,16+,89,10000000.0,3204663.0,14.980117494602519,детектив,май,28,20
7.6,2019,Other,18+,99,3113265.2654867256,153460.0,11.941195225731656,документальный,октябрь,1,13
6.4,2005,Other,16+,95,15338528.770776752,35652.0,10.481560525250607,драма,январь,2,30
7.8,2015,Other,12+,103,3113265.2654867256,1630689.0,14.30451318285723,документальный,сентябрь,3,3
7.3,1964,Роберт Олдрич,undefined,133,2235000.0,7000000.0,15.761420707019587,триллер,декабрь,7,12
4.4,1989,Other,16+,89,39390215.67272727,902152.0,13.712538299260219,боевик,февраль,2,10
4.6,2010,Other,18+,100,20675084.252396166,11514.0,9.351318965235755,мелодрама,март,4,41
3.8,2016,Other,undefined,88,76391858.71217713,4218.0,8.34711636103872,фантастика,август,1,3
7.9,1977,Other,16+,144,15338528.770776752,23488.0,10.064244931414242,драма,декабрь,3,18
6.0,1992,Барри Левинсон,12+,118,43000000.0,23278931.0,16.963059260529203,фэнтези,декабрь,23,58
7.3,1988,Other,0+,93,58972095.5704698,2567099.0,14.758287025529558,фэнтези,апрель,3,11
6.6,1996,Other,16+,95,1300000.0,749741.0,13.527483092537873,драма,май,4,32
6.3,2010,Other,16+,104,50000.0,30158.0,10.314205506925742,триллер,апрель,2,7
7.6,1986,Other,16+,119,15338528.770776752,31853080.0,17.27664463860369,драма,сентябрь,4,28
5.7,2007,Ноа Баумбак,18+,92,10000000.0,2877190.0,14.872324681368019,драма,август,9,74
6.1,2007,Джон Дал,18+,93,4000000.0,3748295.0,15.136811627887697,триллер,апрель,7,55
7.1,1996,Other,12+,113,15338528.770776752,25372294.0,17.049168349245647,драма,декабрь,4,38
6.0,1990,Other,undefined,84,2500000.0,205068.0,12.231096910434909,ужасы,июнь,1,3
7.1,1996,Ф. Гэри Грей,18+,123,9000000.0,41590886.0,17.54339161469007,боевик,ноябрь,9,37
7.0,2019,Other,18+,121,15338528.770776752,4637830.0,15.349757142395793,драма,январь,1,6
7.2,1996,Дональд Питри,16+,114,22235437.828422878,12844057.0,16.368391772051517,комедия,октябрь,11,33
5.8,2011,Other,undefined,85,500000.0,98201.0,11.494771677590096,ужасы,сентябрь,1,4
7.5,2014,Other,undefined,92,3113265.2654867256,1538899.0,14.24657778363693,документальный,январь,1,3
6.0,2010,Тайлер Перри,16+,121,20000000.0,60673972.0,17.921025366705763,драма,март,19,20
5.0,2023,Other,18+,91,15087496.42074074,495525.0,13.113373085566197,ужасы,октябрь,2,12
5.1,2015,Джон М. Чу,12+,118,5000000.0,2333684.0,14.662958692773996,фантастика,октябрь,8,5
5.1,2020,Other,18+,92,20635465.661466457,25955.0,10.16411954826133,триллер,сентябрь,1,46
3.3,2013,Other,16+,83,22235437.828422878,228004.0,12.337118451642334,комедия,март,2,24
4.5,2017,Other,18+,89,5000000.0,94178.0,11.452941887640865,ужасы,май,1,20
5.5,2022,Other,18+,106,15087496.42074074,3018515.0,14.92027554656191,ужасы,февраль,1,3
4.6,2022,Other,18+,83,15087496.42074074,2232593.0,14.618674248199975,ужасы,март,1,10
7.9,1961,Роберт Маллиган,16+,112,20675084.252396166,14170000.0,16.46663761166686,мелодрама,август,7,14
6.3,1995,Other,16+,102,58972095.5704698,1176982.0,13.978464093007377,фэнтези,апрель,1,27
7.0,1982,Карл Райнер,16+,88,9000000.0,18196170.0,16.716721690341075,триллер,май,12,43
6.2,1981,Стив Карвер,16+,106,4000000.0,7680000.0,15.854130105123854,боевик,август,6,28
4.8,1990,Other,12+,99,39390215.67272727,358047.0,12.788419541681929,боевик,август,2,12
6.4,1999,Other,18+,115,15338528.770776752,1765545.0,14.383969982555913,драма,сентябрь,1,45
5.6,2011,Other,18+,113,20635465.661466457,268933.0,12.502217556928764,триллер,август,2,12
5.4,2023,Other,18+,99,15087496.42074074,301087.0,12.615154538512849,ужасы,июль,1,3
5.7,2016,Шон Пенн,18+,132,39390215.67272727,1161751.0,13.965438907717244,боевик,май,6,40
6.9,1997,Майк Фиггис,16+,102,24000000.0,2642983.0,14.787418761480987,драма,август,7,42
7.0,2002,Other,12+,89,3113265.2654867256,133058.0,11.798540402369747,документальный,сентябрь,3,16
7.1,1944,Винсент Миннелли,0+,113,1700000.0,7566000.0,15.839175084175112,мюзикл,ноябрь,9,14
5.7,2022,Other,undefined,107,39390215.67272727,43697.0,10.685034728841586,боевик,сентябрь,2,17
6.7,2002,Other,16+,98,10000000.0,38068353.0,17.45489386501149,драма,сентябрь,2,73
6.7,2024,Other,18+,86,22235437.828422878,8254.0,9.018453210312527,комедия,май,2,39
7.4,1965,Other,12+,102,15338528.770776752,15260000.0,16.540745583820584,драма,октябрь,1,30
7.1,1994,Саймон Уинсер,12+,98,22235437.828422878,16821273.0,16.63815489335508,комедия,март,7,38
6.9,2006,Other,12+,111,39390215.67272727,17299151.0,16.666167983119273,боевик,апрель,3,27
6.1,2015,Other,16+,103,3200000.0,4267218.0,15.266472650623712,драма,сентябрь,3,76
7.2,1990,Other,undefined,97,15338528.770776752,2070871.0,14.5434798496883,драма,август,1,63
6.8,2010,Бальтасар Кормакур,16+,83,10000000.0,55089.0,10.91670533818729,триллер,август,5,35
6.4,1981,Other,16+,89,2000000.0,16100000.0,16.59432982995469,боевик,февраль,4,22
5.9,1985,Стэн Дрэготи,12+,92,16000000.0,8645411.0,15.972539217901199,триллер,июль,5,61
7.1,1943,Other,18+,170,3000000.0,17800000.0,16.694709015262312,драма,июль,2,15
4.3,2014,Пол Шредер,16+,94,5000000.0,697847.0,13.455755160009444,боевик,декабрь,18,100
6.1,2002,Other,16+,99,25000000.0,12302219.0,16.325290210575414,триллер,март,4,36
6.8,1997,Джон Эвнет,16+,122,48000000.0,22459274.0,16.927214182620347,триллер,октябрь,7,42
6.4,1980,Майкл Чимино,16+,165,44000000.0,3484331.0,15.063786618182299,драма,ноябрь,7,66
7.2,1989,Хэл Хартли,undefined,90,75000.0,546541.0,13.211364606657483,драма,сентябрь,6,12
7.2,1994,Кевин Рейнольдс,12+,107,20000000.0,305070.0,12.628296537453293,боевик,март,7,8
6.7,1990,Барбет Шрёдер,16+,112,15338528.770776752,15445131.0,16.55280436600814,драма,сентябрь,7,44
7.5,1993,Other,16+,105,62881608.69565217,21006361.0,16.860335854583216,приключения,январь,1,28
6.6,2005,Other,12+,101,20000000.0,375750.0,12.83667930761522,драма,апрель,4,35
6.4,2022,Джеймс Грэй,undefined,114,15000000.0,6524886.0,15.691134039756038,драма,май,8,33
5.2,2001,Other,12+,98,39000000.0,14866015.0,16.514588293280724,комедия,апрель,2,34
6.7,1983,Лоуренс Кэздан,0+,105,15338528.770776752,56200000.0,17.84442731486392,драма,сентябрь,10,66
7.0,1985,Лоуренс Кэздан,12+,133,26000000.0,32192570.0,17.28724623854722,боевик,июль,10,46
4.4,2006,Other,18+,92,500000.0,745327.0,13.521578327236277,мелодрама,апрель,4,4
